,config,energy,magnetization
0,"[[-1  1  1  1 -1 -1  1  1  1  1  1 -1 -1]
 [-1  1 -1  1  1 -1 -1  1  1  1  1  1  1]
 [ 1 -1 -1  1  1  1 -1  1  1 -1  1  1 -1]
 [-1  1 -1 -1 -1 -1 -1  1  1  1  1  1 -1]
 [ 1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1]
 [-1 -1 -1 -1  1 -1 -1 -1  1  1 -1  1  1]
 [-1  1  1  1  1  1 -1 -1 -1 -1  1  1 -1]
 [-1  1 -1  1  1  1  1 -1 -1  1 -1 -1  1]
 [ 1 -1 -1  1  1  1  1  1  1  1  1 -1  1]
 [-1  1 -1 -1 -1 -1  1  1  1  1  1 -1 -1]
 [ 1 -1 -1  1  1 -1 -1  1  1  1  1 -1  1]
 [ 1 -1 -1 -1 -1  1 -1 -1 -1  1  1  1  1]
 [-1 -1 -1 -1 -1 -1  1 -1  1  1 -1  1 -1]]",-0.27218934911242604,0.0650887573964497
1,"[[ 1  1 -1  1 -1 -1 -1 -1 -1  1  1 -1 -1]
 [ 1  1 -1  1 -1 -1  1  1  1  1  1 -1 -1]
 [ 1  1  1 -1  1 -1 -1 -1 -1 -1 -1  1  1]
 [ 1 -1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1]
 [ 1 -1 -1 -1 -1 -1 -1 -1  1  1 -1  1  1]
 [ 1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1]
 [-1  1  1  1 -1  1  1 -1 -1 -1 -1  1 -1]
 [ 1  1  1  1 -1  1 -1 -1 -1  1  1  1 -1]
 [-1  1 -1 -1 -1 -1  1 -1  1  1  1  1 -1]
 [-1  1  1 -1  1  1  1 -1 -1  1  1  1 -1]
 [-1  1 -1 -1  1  1 -1 -1  1 -1 -1  1 -1]
 [-1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1]
 [ 1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1]]",-0.46153846153846156,-0.10059171597633136
2,"[[-1  1  1  1 -1 -1 -1 -1  1  1  1  1 -1]
 [-1  1  1  1  1  1  1 -1  1  1  1 -1  1]
 [-1  1  1  1  1  1 -1 -1  1 -1  1  1 -1]
 [-1  1  1  1  1  1 -1 -1 -1  1 -1 -1 -1]
 [-1  1  1 -1  1  1 -1 -1 -1 -1 -1  1 -1]
 [-1  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1]
 [-1 -1 -1 -1  1 -1 -1 -1  1 -1 -1  1 -1]
 [-1  1  1  1  1 -1 -1 -1  1 -1  1 -1 -1]
 [ 1  1  1  1  1  1 -1 -1 -1 -1  1  1  1]
 [ 1 -1 -1  1 -1  1  1 -1  1 -1 -1 -1  1]
 [ 1  1  1  1 -1 -1 -1 -1  1 -1  1 -1 -1]
 [ 1 -1 -1 -1  1 -1 -1 -1  1 -1  1 -1 -1]
 [-1 -1 -1  1 -1 -1 -1  1  1 -1 -1 -1 -1]]",-0.46153846153846156,-0.10059171597633136
3,"[[-1 -1  1 -1 -1 -1 -1  1  1  1  1 -1 -1]
 [-1 -1 -1  1 -1 -1 -1  1  1  1 -1  1  1]
 [-1 -1  1  1 -1 -1 -1  1  1  1 -1 -1  1]
 [-1  1  1 -1 -1  1  1  1 -1  1 -1 -1 -1]
 [-1  1 -1 -1 -1 -1  1 -1 -1  1 -1 -1  1]
 [-1 -1  1  1 -1 -1 -1 -1  1  1  1 -1  1]
 [-1 -1 -1  1  1  1  1 -1 -1 -1 -1 -1 -1]
 [ 1  1 -1 -1 -1 -1 -1  1 -1 -1 -1  1  1]
 [ 1  1  1 -1 -1 -1  1  1 -1 -1  1  1  1]
 [-1 -1 -1 -1 -1 -1  1  1 -1 -1 -1 -1 -1]
 [-1 -1 -1  1  1 -1  1  1  1 -1 -1 -1  1]
 [ 1 -1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1]
 [-1 -1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1]]",-0.4378698224852071,-0.23076923076923078
4,"[[ 1 -1 -1  1  1  1  1 -1 -1  1  1  1 -1]
 [ 1  1 -1  1  1  1 -1  1  1  1  1  1  1]
 [ 1 -1 -1  1 -1  1 -1  1  1  1  1  1 -1]
 [ 1  1  1  1 -1 -1 -1  1 -1 -1 -1 -1  1]
 [ 1  1  1  1 -1 -1 -1  1 -1 -1  1 -1  1]
 [-1  1  1  1  1 -1  1 -1  1  1  1 -1  1]
 [-1  1  1  1 -1 -1 -1 -1 -1 -1 -1 -1  1]
 [-1  1  1  1 -1  1  1  1 -1 -1 -1 -1 -1]
 [ 1  1  1  1 -1  1  1 -1 -1  1  1 -1 -1]
 [-1 -1 -1  1 -1  1 -1  1 -1  1  1 -1 -1]
 [ 1 -1  1  1 -1 -1 -1  1 -1 -1  1 -1 -1]
 [-1 -1 -1  1 -1 -1  1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1  1  1  1 -1 -1 -1  1 -1 -1 -1]]",-0.4378698224852071,-0.01775147928994083
5,"[[ 1  1  1  1 -1 -1 -1 -1 -1  1 -1 -1  1]
 [-1 -1 -1 -1 -1  1  1 -1 -1  1  1  1 -1]
 [ 1  1 -1  1 -1  1  1  1  1 -1 -1 -1 -1]
 [ 1 -1  1 -1 -1  1  1  1  1  1  1 -1 -1]
 [ 1  1 -1 -1 -1 -1  1  1  1  1  1 -1 -1]
 [ 1  1  1 -1  1  1  1  1  1 -1  1 -1 -1]
 [-1 -1 -1 -1  1 -1  1  1 -1 -1  1  1 -1]
 [-1 -1  1 -1  1  1 -1  1  1  1 -1 -1 -1]
 [-1  1 -1 -1 -1 -1  1  1  1 -1  1 -1 -1]
 [-1 -1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1]
 [ 1  1 -1 -1 -1 -1  1  1 -1 -1 -1  1 -1]
 [ 1  1  1 -1 -1 -1  1  1  1 -1 -1  1  1]
 [ 1  1 -1 -1 -1 -1  1  1  1  1  1  1  1]]",-0.31952662721893493,-0.005917159763313609
6,"[[ 1  1  1 -1 -1 -1  1 -1  1  1 -1 -1 -1]
 [-1 -1  1 -1  1 -1  1 -1 -1 -1  1  1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1]
 [ 1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1  1]
 [ 1 -1 -1  1  1 -1 -1 -1 -1  1  1  1 -1]
 [-1 -1 -1 -1  1  1 -1  1 -1  1  1 -1 -1]
 [ 1 -1 -1 -1 -1 -1  1  1  1  1  1  1 -1]
 [-1 -1  1 -1 -1 -1  1  1  1  1  1  1  1]
 [ 1 -1  1  1 -1 -1  1  1 -1  1  1  1  1]
 [-1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1]
 [-1  1  1  1 -1 -1  1  1 -1  1 -1  1 -1]
 [-1  1 -1  1 -1  1  1  1  1  1 -1 -1 -1]
 [-1 -1 -1 -1 -1  1  1  1  1  1  1 -1 -1]]",-0.5088757396449705,-0.08875739644970414
7,"[[-1  1  1  1  1  1  1 -1  1  1  1  1 -1]
 [ 1 -1  1 -1 -1  1 -1 -1 -1  1 -1  1  1]
 [-1  1 -1 -1 -1 -1 -1  1 -1  1 -1  1 -1]
 [ 1  1 -1 -1  1 -1  1 -1 -1 -1  1  1  1]
 [ 1  1 -1 -1 -1  1  1  1 -1  1 -1 -1 -1]
 [-1 -1  1  1  1  1  1  1  1  1 -1 -1 -1]
 [-1 -1  1  1 -1  1  1 -1 -1 -1  1  1 -1]
 [ 1  1  1  1 -1 -1  1  1  1  1  1  1  1]
 [-1  1  1  1  1  1  1  1  1  1 -1  1 -1]
 [ 1  1 -1  1 -1  1  1  1  1  1  1 -1 -1]
 [-1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1]
 [-1 -1  1  1 -1 -1  1 -1  1 -1  1  1 -1]
 [-1 -1  1 -1 -1 -1 -1 -1  1  1 -1 -1 -1]]",-0.2485207100591716,0.07692307692307693
8,"[[ 1  1  1 -1  1  1  1  1  1 -1  1  1 -1]
 [-1 -1 -1 -1  1 -1 -1 -1  1 -1  1 -1 -1]
 [-1 -1 -1  1  1  1  1  1 -1 -1  1 -1 -1]
 [-1 -1  1  1  1  1  1 -1  1  1 -1 -1 -1]
 [ 1 -1 -1 -1  1  1  1 -1  1  1 -1 -1 -1]
 [ 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1  1 -1 -1 -1 -1  1  1 -1  1]
 [ 1  1 -1 -1 -1 -1 -1  1  1 -1  1  1  1]
 [ 1  1  1 -1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1 -1 -1 -1  1  1  1  1  1  1 -1]
 [ 1  1 -1 -1  1 -1 -1 -1  1  1  1  1  1]
 [ 1  1  1 -1 -1  1 -1  1  1  1  1  1  1]
 [-1 -1  1 -1 -1  1  1  1  1  1  1  1  1]]",-0.6035502958579881,0.08875739644970414
9,"[[-1  1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1]
 [-1 -1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1]
 [ 1 -1 -1 -1  1  1 -1 -1 -1 -1 -1  1 -1]
 [ 1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1  1 -1]
 [-1 -1  1 -1  1  1 -1  1  1  1  1 -1 -1]
 [ 1  1  1 -1 -1 -1  1 -1  1 -1  1  1  1]
 [-1 -1 -1  1  1 -1 -1 -1  1 -1 -1 -1 -1]
 [-1 -1  1 -1 -1  1 -1 -1  1  1 -1 -1 -1]
 [-1  1 -1 -1 -1  1 -1  1  1  1 -1  1  1]
 [-1 -1  1 -1 -1 -1 -1 -1  1  1  1 -1  1]
 [ 1 -1  1  1 -1 -1  1  1  1  1  1 -1  1]
 [ 1  1 -1  1 -1 -1  1  1  1  1 -1 -1 -1]
 [ 1  1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1]]",-0.3668639053254438,-0.17159763313609466
10,"[[-1 -1  1 -1  1  1  1 -1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1 -1 -1  1]
 [ 1 -1  1  1  1  1  1 -1 -1 -1 -1 -1  1]
 [ 1  1  1  1  1  1  1  1  1 -1  1 -1  1]
 [-1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1]
 [-1 -1  1 -1 -1 -1 -1  1  1  1  1 -1 -1]
 [ 1  1  1 -1 -1 -1 -1 -1  1  1  1 -1  1]
 [ 1  1 -1  1 -1 -1  1 -1 -1  1 -1 -1  1]
 [-1 -1  1  1  1 -1  1  1  1  1  1 -1 -1]
 [ 1 -1  1  1 -1 -1  1 -1  1  1  1 -1  1]
 [-1 -1 -1 -1  1 -1  1  1  1  1 -1  1 -1]
 [-1 -1 -1 -1 -1 -1  1  1 -1 -1 -1  1 -1]
 [ 1 -1 -1  1 -1 -1  1  1 -1 -1 -1  1  1]]",-0.3905325443786982,0.08875739644970414
